,movie_title,genres,audience_rating,tomatometer_rating
13476,elephant walk,romance,50.0,60.0
13477,elevator to the gallows (ascenseur pour l'échafaud),art house & international,91.0,93.0
13478,elevator to the gallows (ascenseur pour l'échafaud),drama,91.0,93.0
13479,elevator to the gallows (ascenseur pour l'échafaud),mystery & suspense,91.0,93.0
13480,elevator to the gallows (ascenseur pour l'échafaud),romance,91.0,93.0
13481,elf,comedy,79.0,84.0
13482,elf,kids & family,79.0,84.0
13483,elf,special interest,79.0,84.0
13484,elf: buddy's musical christmas,animation,42.0,89.0
13485,elf: buddy's musical christmas,kids & family,42.0,89.0
13486,elf: buddy's musical christmas,television,42.0,89.0
13487,elfie hopkins,horror,14.0,0.0
13488,elfie hopkins,mystery & suspense,14.0,0.0
13489,eli,horror,38.0,48.0
13490,elis,drama,67.0,29.0
13493,tropa de elite (the elite squad),action & adventure,87.0,53.0
13494,tropa de elite (the elite squad),drama,87.0,53.0
13495,elite squad: the enemy within,action & adventure,91.0,93.0
13496,elite squad: the enemy within,art house & international,91.0,93.0
13497,elite squad: the enemy within,drama,91.0,93.0
13498,stonehearst asylum,mystery & suspense,49.0,54.0
13499,elizabeth harvest,mystery & suspense,40.0,52.0
13500,elizabeth harvest,science fiction & fantasy,40.0,52.0
13501,elizabethtown,comedy,66.0,28.0
13502,elizabethtown,drama,66.0,28.0
13503,elizabethtown,romance,66.0,28.0
13504,ella enchanted,comedy,57.0,50.0
13505,ella enchanted,kids & family,57.0,50.0
13506,ella enchanted,science fiction & fantasy,57.0,50.0
13507,ella enchanted,romance,57.0,50.0
13508,elle,art house & international,73.0,91.0
13509,elle,drama,73.0,91.0
13510,elle,mystery & suspense,73.0,91.0
13511,$ellebrity,documentary,53.0,63.0
13512,$ellebrity,special interest,53.0,63.0
13513,elles,drama,26.0,23.0
13514,ellie parker,art house & international,43.0,51.0
13515,ellie parker,comedy,43.0,51.0
13516,elling,art house & international,91.0,85.0
13517,elling,comedy,91.0,85.0
13518,elling,drama,91.0,85.0
13519,eloise,horror,17.0,11.0
13520,elsa & fred,comedy,50.0,32.0
13521,elstree 1976,art house & international,39.0,81.0
13522,elstree 1976,documentary,39.0,81.0
13523,"elvira, mistress of the dark",comedy,65.0,50.0
13524,"elvira, mistress of the dark",horror,65.0,50.0
13525,"elvira, mistress of the dark",mystery & suspense,65.0,50.0
13526,"elvira, mistress of the dark",science fiction & fantasy,65.0,50.0
13527,elvira's haunted hills,comedy,46.0,67.0
13528,elvira's haunted hills,horror,46.0,67.0
13529,elvis & nixon,comedy,57.0,77.0
13531,elvis: that's the way it is,documentary,92.0,91.0
13532,elvis: that's the way it is,musical & performing arts,92.0,91.0
13533,elysium,drama,58.0,65.0
13534,elysium,science fiction & fantasy,58.0,65.0
13535,emanuel,documentary,98.0,100.0
13536,emanuel,special interest,98.0,100.0
13537,embrace of the serpent (el abrazo de la serpiente),action & adventure,84.0,96.0
13538,embrace of the serpent (el abrazo de la serpiente),art house & international,84.0,96.0
13539,embrace of the vampire,cult movies,27.0,10.0
13540,embrace of the vampire,drama,27.0,10.0
13541,embrace of the vampire,horror,27.0,10.0
13542,emelie,mystery & suspense,41.0,88.0
13543,emergo (apartment 143),horror,22.0,17.0
13544,emma.,comedy,72.0,87.0
13545,emma.,drama,72.0,87.0
13546,emmanuel's gift,documentary,85.0,82.0
13547,emmanuel's gift,special interest,85.0,82.0
13548,emmet otter's jug-band christmas,kids & family,85.0,100.0
13549,emmet otter's jug-band christmas,musical & performing arts,85.0,100.0
13550,"empathy, inc.",drama,88.0,85.0
13551,"empathy, inc.",mystery & suspense,88.0,85.0
13552,"empathy, inc.",science fiction & fantasy,88.0,85.0
13553,emperor,drama,46.0,32.0
13554,emperor,mystery & suspense,46.0,32.0
13555,emperor,drama,68.0,77.0
13556,the emperor's new clothes,comedy,63.0,73.0
13557,the emperor's new clothes,drama,63.0,73.0
13558,the emperor's new groove,animation,83.0,85.0
13559,the emperor's new groove,kids & family,83.0,85.0
13560,the emperor's new groove,science fiction & fantasy,83.0,85.0
13561,the empire in africa,documentary,79.0,67.0
13562,the empire in africa,special interest,79.0,67.0
13563,empire of the ants,cult movies,25.0,6.0
13564,empire of the ants,horror,25.0,6.0
13565,empire of the ants,science fiction & fantasy,25.0,6.0
13566,empire of the sun,drama,90.0,75.0
13567,empire records,comedy,84.0,29.0
13568,empire records,drama,84.0,29.0
13569,star wars: episode v - the empire strikes back,action & adventure,97.0,94.0
13570,star wars: episode v - the empire strikes back,drama,97.0,94.0
13571,star wars: episode v - the empire strikes back,science fiction & fantasy,97.0,94.0
13572,employee of the month,comedy,53.0,20.0
13573,employee of the month,drama,53.0,20.0
13574,empties (vratné lahve),art house & international,82.0,100.0
13575,empties (vratné lahve),comedy,82.0,100.0
13576,empties (vratné lahve),drama,82.0,100.0
13577,a royal affair,art house & international,82.0,90.0
13578,a royal affair,drama,82.0,90.0
13579,en soap,art house & international,69.0,55.0
13580,en soap,comedy,69.0,55.0
13581,en soap,drama,69.0,55.0
13582,en soap,television,69.0,55.0
13583,enchanted,comedy,80.0,93.0
13584,enchanted,kids & family,80.0,93.0
13585,enchanted,romance,80.0,93.0
13586,enchanted april,comedy,83.0,84.0
13587,enchanted april,drama,83.0,84.0
13588,enchanted april,romance,83.0,84.0
13589,encino man,comedy,56.0,15.0
13590,encino man,science fiction & fantasy,56.0,15.0
13591,end game,documentary,84.0,100.0
13592,the end of america,documentary,73.0,80.0
13593,the end of america,special interest,73.0,80.0
13594,end of days,action & adventure,32.0,11.0
13595,end of days,horror,32.0,11.0
13596,the end of poverty,documentary,76.0,52.0
13597,the end of poverty,special interest,76.0,52.0
13598,end of sentence,art house & international,94.0,92.0
13599,end of sentence,drama,94.0,92.0
13600,end of the century: the story of the ramones,documentary,93.0,95.0
13601,end of the century: the story of the ramones,musical & performing arts,93.0,95.0
13602,end of the century: the story of the ramones,special interest,93.0,95.0
13603,end of the spear,action & adventure,82.0,41.0
13604,end of the spear,drama,82.0,41.0
13605,the end of violence,art house & international,44.0,29.0
13606,the end of violence,drama,44.0,29.0
13607,the end of violence,mystery & suspense,44.0,29.0
13608,end of watch,drama,86.0,85.0
13609,ender's game,action & adventure,65.0,62.0
13610,ender's game,science fiction & fantasy,65.0,62.0
13611,"endings, beginnings",drama,59.0,44.0
13612,"endings, beginnings",romance,59.0,44.0
13613,endless,drama,11.0,13.0
13614,endless,science fiction & fantasy,11.0,13.0
13615,endless,romance,11.0,13.0
13616,endless love,drama,52.0,28.0
13617,endless love,romance,52.0,28.0
13618,endless love,drama,58.0,16.0
13619,endless love,romance,58.0,16.0
13620,endless poetry (poesía sin fin),art house & international,81.0,93.0
13621,endless poetry (poesía sin fin),drama,81.0,93.0
13622,endless poetry (poesía sin fin),science fiction & fantasy,81.0,93.0
13623,the endless summer,documentary,91.0,100.0
13624,the endless summer,sports & fitness,91.0,100.0
13625,endurance,documentary,50.0,50.0
13626,endurance,drama,50.0,50.0
13627,enduring love,drama,60.0,59.0
13628,enduring love,mystery & suspense,60.0,59.0
13629,enemies of the people,documentary,85.0,100.0
13630,enemies of the people,special interest,85.0,100.0
13631,"enemies, a love story",comedy,52.0,85.0
13632,"enemies, a love story",drama,52.0,85.0
13633,enemies closer,action & adventure,29.0,79.0
13634,enemies closer,mystery & suspense,29.0,79.0
13637,enemy,mystery & suspense,63.0,70.0
13638,enemy at the gates,action & adventure,82.0,53.0
13639,enemy at the gates,drama,82.0,53.0
13640,the enemy below,action & adventure,87.0,86.0
13641,the enemy below,classics,87.0,86.0
13642,the enemy below,drama,87.0,86.0
13643,enemy lines,drama,48.0,20.0
13644,enemy mine,action & adventure,68.0,63.0
13645,enemy mine,drama,68.0,63.0
13646,enemy mine,horror,68.0,63.0
13647,enemy mine,science fiction & fantasy,68.0,63.0
13648,enemy of the state,action & adventure,78.0,72.0
13649,enemy of the state,mystery & suspense,78.0,72.0
13650,enemy territory (septembers of shiraz),drama,44.0,31.0
13651,england is mine,art house & international,37.0,52.0
13652,england is mine,documentary,37.0,52.0
13653,england is mine,drama,37.0,52.0
13654,the english patient,drama,83.0,85.0
13655,the english patient,romance,83.0,85.0
13656,english vinglish,comedy,83.0,80.0
13657,english vinglish,drama,83.0,80.0
13658,the englishman who went up a hill but came down a mountain,comedy,55.0,58.0
13659,the englishman who went up a hill but came down a mountain,romance,55.0,58.0
13660,the enigma of kaspar hauser (jeder für sich und gott gegen alle)(every man for himself and god against all),art house & international,90.0,95.0
13661,the enigma of kaspar hauser (jeder für sich und gott gegen alle)(every man for himself and god against all),drama,90.0,95.0
13662,enough said,comedy,75.0,95.0
13663,enough said,drama,75.0,95.0
13664,enough said,romance,75.0,95.0
13665,enron: the smartest guys in the room,documentary,87.0,97.0
13666,enron: the smartest guys in the room,special interest,87.0,97.0
13668,entanglement,comedy,52.0,64.0
13669,entanglement,romance,52.0,64.0
13671,enter the dangerous mind,mystery & suspense,29.0,23.0
13672,enter the dragon,action & adventure,92.0,94.0
13673,enter the dragon,classics,92.0,94.0
13674,enter the dragon,drama,92.0,94.0
13675,enter the fat dragon,action & adventure,90.0,64.0
13676,enter the fat dragon,comedy,90.0,64.0
13677,enter the void (soudain le vide),art house & international,72.0,72.0
13678,enter the void (soudain le vide),drama,72.0,72.0
13679,enter the void (soudain le vide),mystery & suspense,72.0,72.0
13680,enter the void (soudain le vide),special interest,72.0,72.0
13681,enter the warriors gate (warrior's gate),action & adventure,43.0,50.0
13682,enter the warriors gate (warrior's gate),science fiction & fantasy,43.0,50.0
13683,entertaining angels: the dorothy day story,drama,69.0,50.0
13684,entertainment,drama,46.0,83.0
13685,entourage,comedy,57.0,33.0
13686,entrapment,action & adventure,50.0,39.0
13687,entrapment,drama,50.0,39.0
13688,entrapment,mystery & suspense,50.0,39.0
13689,step up to the plate,documentary,45.0,67.0
13690,step up to the plate,special interest,45.0,67.0
13691,entre nos (between us),art house & international,84.0,88.0
13692,entre nos (between us),drama,84.0,88.0
13693,entropy,comedy,75.0,40.0
13694,entropy,drama,75.0,40.0
13697,epic,action & adventure,65.0,65.0
13698,epic,animation,65.0,65.0
13699,epic,kids & family,65.0,65.0
13700,epic,science fiction & fantasy,65.0,65.0
13701,epic movie,action & adventure,29.0,2.0
13702,epic movie,comedy,29.0,2.0
13703,equal means equal,documentary,67.0,75.0
13704,equalizer 2,action & adventure,61.0,52.0
13705,equalizer 2,mystery & suspense,61.0,52.0
13708,equilibrium,drama,81.0,41.0
13709,equilibrium,science fiction & fantasy,81.0,41.0
13710,equity,drama,52.0,82.0
13711,eragon,action & adventure,47.0,16.0
13712,eragon,drama,47.0,16.0
13713,eragon,science fiction & fantasy,47.0,16.0
13714,erased,action & adventure,36.0,28.0
13715,erased,mystery & suspense,36.0,28.0
13716,eraser,action & adventure,39.0,38.0
13717,eraser,mystery & suspense,39.0,38.0
13718,eraserhead,drama,83.0,90.0
13719,eraserhead,horror,83.0,90.0
13720,eraserhead,special interest,83.0,90.0
13721,erik the viking,action & adventure,58.0,47.0
13722,erik the viking,comedy,58.0,47.0
13723,erik the viking,science fiction & fantasy,58.0,47.0
13724,erin brockovich,comedy,81.0,84.0
13725,erin brockovich,drama,81.0,84.0
13726,ernest in the army,comedy,32.0,17.0
13727,ernest scared stupid,comedy,50.0,17.0
13728,ernest scared stupid,kids & family,50.0,17.0
13729,ernest scared stupid,science fiction & fantasy,50.0,17.0
13730,ernest & célestine,animation,88.0,98.0
13731,ernest & célestine,art house & international,88.0,98.0
13732,ernest & célestine,science fiction & fantasy,88.0,98.0
13733,ernest goes to jail,comedy,48.0,13.0
13734,ernest goes to jail,kids & family,48.0,13.0
13735,ernest rides again,comedy,43.0,14.0
13736,ernest rides again,kids & family,43.0,14.0
13737,ernest saves christmas,comedy,42.0,36.0
13738,ernest saves christmas,kids & family,42.0,36.0
13739,eros,art house & international,45.0,34.0
13740,eros,drama,45.0,34.0
13741,eros,romance,45.0,34.0
13742,the errand boy,classics,72.0,50.0
13743,the errand boy,comedy,72.0,50.0
13744,errementari: the blacksmith and the devil (el herrero y el diablo),horror,71.0,78.0
13745,errors of the human body,drama,41.0,75.0
13746,errors of the human body,mystery & suspense,41.0,75.0
13747,errors of the human body,science fiction & fantasy,41.0,75.0
13748,escaflowne: the movie,animation,69.0,43.0
13749,escaflowne: the movie,science fiction & fantasy,69.0,43.0
13750,escanaba in da moonlight,art house & international,79.0,50.0
13751,escanaba in da moonlight,comedy,79.0,50.0
13755,escape fire: the fight to rescue american healthcare,documentary,92.0,78.0
13756,escape fire: the fight to rescue american healthcare,special interest,92.0,78.0
13757,escape from alcatraz,action & adventure,85.0,96.0
13758,escape from alcatraz,classics,85.0,96.0
13759,escape from alcatraz,drama,85.0,96.0
13760,escape from alcatraz,mystery & suspense,85.0,96.0
13761,john carpenter's escape from l.a.,action & adventure,39.0,53.0
13762,john carpenter's escape from l.a.,mystery & suspense,39.0,53.0
13763,john carpenter's escape from l.a.,science fiction & fantasy,39.0,53.0
13764,escape from planet earth,action & adventure,54.0,35.0
13765,escape from planet earth,animation,54.0,35.0
13766,escape from planet earth,comedy,54.0,35.0
13767,escape from planet earth,science fiction & fantasy,54.0,35.0
13768,escape from pretoria,drama,74.0,71.0
13769,escape from pretoria,mystery & suspense,74.0,71.0
13770,escape from the planet of the apes,classics,53.0,77.0
13771,escape from the planet of the apes,science fiction & fantasy,53.0,77.0
13772,escape from tomorrow,drama,25.0,57.0
13773,escape from tomorrow,horror,25.0,57.0
13774,escape from tomorrow,mystery & suspense,25.0,57.0
13775,escape from tomorrow,science fiction & fantasy,25.0,57.0
13776,escape plan,action & adventure,55.0,50.0
13777,escape plan,mystery & suspense,55.0,50.0
13778,escape plan,science fiction & fantasy,55.0,50.0
13779,escape plan 2: hades,action & adventure,15.0,8.0
13780,escape plan 2: hades,mystery & suspense,15.0,8.0
13781,escape plan: the extractors,action & adventure,30.0,25.0
13782,escape room,action & adventure,51.0,51.0
13783,escape room,mystery & suspense,51.0,51.0
13784,escape to witch mountain,action & adventure,59.0,76.0
13785,escape to witch mountain,kids & family,59.0,76.0
13786,escape to witch mountain,science fiction & fantasy,59.0,76.0
13787,essential killing,mystery & suspense,46.0,77.0
13788,essex boys,action & adventure,62.0,17.0
13789,essex boys,art house & international,62.0,17.0
13790,essex boys,drama,62.0,17.0
13791,essex boys,mystery & suspense,62.0,17.0
13792,esteros,drama,76.0,100.0
13793,esteros,romance,76.0,100.0
13794,estranged,art house & international,34.0,100.0
13795,estranged,mystery & suspense,34.0,100.0
13796,e.t. the extra-terrestrial,kids & family,72.0,98.0
13797,e.t. the extra-terrestrial,science fiction & fantasy,72.0,98.0
13798,eternal sunshine of the spotless mind,comedy,94.0,93.0
13799,eternal sunshine of the spotless mind,drama,94.0,93.0
13800,eternal sunshine of the spotless mind,science fiction & fantasy,94.0,93.0
13801,eternal sunshine of the spotless mind,romance,94.0,93.0
13802,ethan mao,art house & international,59.0,36.0
13803,ethan mao,drama,59.0,36.0
13804,ethan mao,mystery & suspense,59.0,36.0
13805,ethan mao,gay & lesbian,59.0,36.0
13806,ethan frome,drama,39.0,55.0
13807,etoiles: dancers of the paris opera ballet,art house & international,79.0,62.0
13808,etoiles: dancers of the paris opera ballet,documentary,79.0,62.0
13809,etoiles: dancers of the paris opera ballet,drama,79.0,62.0
13810,etoiles: dancers of the paris opera ballet,musical & performing arts,79.0,62.0
13811,etz limon (lemon tree),art house & international,83.0,91.0
13812,etz limon (lemon tree),drama,83.0,91.0
13813,etz limon (lemon tree),romance,83.0,91.0
13814,eulogy,comedy,71.0,34.0
13815,eulogy for a vampire,horror,14.0,0.0
13816,eulogy for a vampire,gay & lesbian,14.0,0.0
13817,euphoria,drama,38.0,19.0
13818,eureka,art house & international,50.0,33.0
13819,eureka,drama,50.0,33.0
13820,eureka,mystery & suspense,50.0,33.0
13821,europa report,mystery & suspense,57.0,81.0
13822,europa report,science fiction & fantasy,57.0,81.0
13823,eurotrip,comedy,75.0,47.0
13824,eva,classics,56.0,67.0
13825,eva,drama,56.0,67.0
13826,eva,mystery & suspense,56.0,67.0
